student_id,gender,age,parent_education,family_income,attendance_pct,internal_marks,assignments_submitted_pct,previous_grade,extracurricular,final_result
S01841,Male,21,Secondary,2000,98.3,51.6,100.0,D,Low,Fail
S01842,Female,19,Graduate,3060,90.1,54.8,77.2,C,None,Pass
S01843,Male,20,Graduate,19413,85.3,80.4,63.2,F,None,Pass
S01844,Male,18,Graduate,26600,85.3,71.2,80.0,A,Low,Pass
S01845,Male,18,Secondary,32231,100.0,47.1,90.2,C,Medium,Fail
S01846,Female,19,Primary,22994,79.9,51.7,72.3,A,Medium,Fail
S01847,Male,17,Graduate,11423,67.7,64.0,72.8,F,None,Pass
S01848,Male,22,Secondary,21022,52.0,34.5,32.7,C,Low,Fail
S01849,Female,22,Primary,13687,78.2,83.5,74.3,A,None,Pass
S01850,Female,18,Graduate,26614,78.9,69.3,77.2,B,Low,Pass
S01851,Male,17,Secondary,7101,95.3,52.4,66.9,A,Low,Pass
S01852,Male,22,Graduate,2000,89.4,39.5,87.0,C,None,Fail
S01853,Male,21,Graduate,28625,71.8,81.3,70.1,C,Medium,Pass
S01854,Male,21,Primary,43516,84.3,53.4,87.1,D,Low,Fail
S01855,Male,21,Secondary,29978,69.5,80.3,59.3,C,None,Fail
S01856,Male,20,Graduate,30402,66.8,86.0,53.3,F,Low,Fail
S01857,Female,22,Secondary,29713,91.9,88.8,73.6,F,None,Pass
S01858,Male,18,Secondary,31980,85.4,51.5,74.6,C,Low,Pass
S01859,Female,18,Secondary,47277,83.6,54.5,70.5,C,Low,Fail
S01860,Male,20,Secondary,2000,87.3,79.8,93.3,F,Low,Fail
S01861,Female,17,Graduate,21226,96.7,87.7,89.8,C,None,Pass
S01862,Male,19,Secondary,13998,84.9,53.4,86.4,C,Low,Fail
S01863,Female,18,Postgraduate,27004,81.2,66.6,74.0,C,Low,Pass
S01864,Female,18,Primary,2000,73.0,75.6,72.8,D,Low,Pass
S01865,Female,18,Primary,18065,77.4,22.1,77.1,B,None,Fail
S01866,Male,18,Graduate,27104,78.4,83.6,63.5,B,Medium,Pass
S01867,Male,21,Graduate,25842,75.4,44.9,77.0,F,Low,Fail
S01868,Male,16,Secondary,24000,72.5,89.2,35.2,F,Low,Fail
S01869,Male,16,Secondary,43726,85.4,57.2,83.3,A,Low,Fail
S01870,Female,22,Secondary,47236,94.4,79.8,82.7,C,Medium,Pass
S01871,Female,17,Secondary,23177,76.4,63.8,83.2,D,Low,Fail
S01872,Female,19,Postgraduate,2000,76.1,84.9,78.2,B,Medium,Pass
S01873,Male,16,None,17127,61.8,73.1,47.6,B,Low,Fail
S01874,Female,18,Graduate,45329,99.2,58.3,100.0,C,Low,Pass
S01875,Male,22,Graduate,3450,90.5,51.9,71.7,B,Low,Pass
S01876,Male,19,None,18503,74.3,66.9,94.5,B,Low,Pass
S01877,Female,19,Secondary,30649,82.5,77.5,89.5,B,None,Pass
S01878,Male,22,Graduate,40444,71.7,82.3,75.0,F,Medium,Pass
S01879,Female,18,Primary,28836,86.3,94.4,61.3,D,Medium,Fail
S01880,Male,20,Graduate,10972,86.7,98.9,90.5,D,None,Pass
S01881,Female,17,Primary,45633,75.9,90.2,62.0,C,Low,Fail
S01882,Male,17,Secondary,25077,77.4,93.2,72.4,D,Medium,Pass
S01883,Female,22,Graduate,33905,97.3,100.0,91.0,C,Medium,Pass
S01884,Female,21,Secondary,53570,84.9,94.3,97.8,B,Low,Pass
S01885,Male,19,Secondary,21367,93.8,83.4,100.0,C,High,Fail
S01886,Female,16,Graduate,18934,83.2,68.1,75.7,B,Medium,Pass
S01887,Female,16,Graduate,39366,89.4,73.3,76.1,B,None,Pass
S01888,Female,18,Secondary,4678,92.5,62.3,71.2,C,Low,Pass
S01889,Female,21,Secondary,6885,100.0,100.0,100.0,B,Low,Pass
S01890,Female,21,Primary,10485,77.0,50.5,65.2,F,Low,Fail
S01891,Other,17,Graduate,29763,65.8,73.9,57.4,D,Low,Pass
S01892,Female,20,Secondary,27282,98.8,67.0,91.7,F,None,Pass
S01893,Female,18,Graduate,49579,87.4,76.9,78.5,C,Low,Pass
S01894,Male,18,Secondary,18570,95.7,59.4,100.0,D,High,Pass
S01895,Female,17,Primary,21727,88.6,48.9,89.9,D,None,Fail
S01896,Male,16,Graduate,13547,94.4,54.3,77.4,D,High,Fail
S01897,Female,20,Secondary,9319,85.8,49.7,72.3,C,Medium,Fail
S01898,Male,21,Postgraduate,29380,100.0,71.0,95.7,C,High,Pass
S01899,Male,20,Secondary,12083,85.7,76.1,71.7,C,None,Pass
S01900,Male,22,Secondary,39147,80.5,68.9,84.4,B,Low,Fail
S01901,Female,16,Primary,27184,81.6,79.1,95.9,B,Low,Pass
S01902,Female,18,Secondary,17739,93.0,60.1,89.4,C,Medium,Pass
S01903,Male,22,Postgraduate,13813,96.6,33.7,92.3,A,Low,Fail
S01904,Female,22,Primary,25522,81.6,28.9,76.8,D,Low,Fail
S01905,Male,16,Secondary,14924,66.1,69.9,67.6,C,Low,Pass
S01906,Male,18,None,32119,80.5,54.5,74.4,D,Low,Fail
S01907,Male,17,None,27583,72.7,53.4,57.2,D,None,Fail
S01908,Male,19,Postgraduate,8958,73.1,67.9,68.1,B,None,Pass
S01909,Female,20,Secondary,58045,69.5,58.8,66.5,C,Low,Fail
S01910,Male,19,None,13409,74.4,79.6,74.4,B,Low,Pass
S01911,Male,21,Graduate,23942,79.9,66.8,63.3,D,Low,Fail
S01912,Male,16,Postgraduate,15533,90.9,55.3,87.7,B,Low,Pass
S01913,Female,21,Graduate,60419,85.3,79.2,72.9,F,Medium,Pass
S01914,Male,22,Postgraduate,33920,78.2,37.4,88.8,C,Medium,Fail
S01915,Female,20,Secondary,43070,83.9,88.0,97.3,B,Medium,Pass
S01916,Male,20,Secondary,34491,78.2,56.0,80.7,B,Low,Fail
S01917,Female,16,Graduate,26141,87.4,85.9,100.0,C,None,Pass
S01918,Male,21,Secondary,19911,76.0,59.9,64.5,D,Low,Pass
S01919,Male,21,Postgraduate,34004,80.5,83.1,97.0,D,Low,Fail
S01920,Male,22,Primary,24211,91.5,57.6,97.4,B,Medium,Pass
S01921,Male,21,Primary,27277,73.1,59.7,67.3,C,Low,Fail
S01922,Female,17,Secondary,50332,79.1,48.5,80.2,B,Low,Pass
S01923,Female,19,Graduate,3140,100.0,78.7,91.8,F,Low,Pass
S01924,Female,22,Secondary,21708,87.1,74.5,85.2,C,Low,Pass
S01925,Male,17,Graduate,12704,62.6,91.6,68.3,D,Low,Pass
S01926,Male,22,Secondary,12143,100.0,70.5,96.6,B,Low,Pass
S01927,Female,16,Primary,25821,74.0,72.2,84.3,C,Low,Pass
S01928,Male,19,Secondary,27116,79.1,92.5,100.0,C,None,Pass
S01929,Male,22,Graduate,17183,91.1,52.8,78.0,C,Medium,Pass
S01930,Male,16,Secondary,13330,91.1,55.9,92.0,D,Low,Fail
S01931,Female,22,Postgraduate,26024,84.7,56.5,98.8,D,None,Pass
S01932,Female,21,Graduate,33346,83.2,79.2,57.6,B,Low,Pass
S01933,Female,19,Graduate,48965,93.6,64.7,87.6,F,High,Fail
S01934,Other,20,Primary,27633,50.4,52.9,57.3,B,Low,Fail
S01935,Female,20,Secondary,18231,83.5,62.2,75.7,D,None,Fail
S01936,Male,18,Secondary,44108,81.6,75.9,84.7,C,None,Pass
S01937,Female,16,Primary,29154,97.0,54.7,79.7,F,Medium,Fail
S01938,Male,20,Secondary,22419,77.7,41.0,81.1,D,None,Fail
S01939,Male,17,Secondary,31492,69.8,95.7,60.5,F,Low,Fail
S01940,Female,21,Graduate,2000,90.4,48.2,75.7,C,High,Fail
S01941,Female,16,Graduate,27793,77.3,67.1,59.3,F,None,Pass
S01942,Male,20,Secondary,35471,57.5,68.8,47.5,A,Low,Fail
S01943,Male,21,Postgraduate,38462,70.7,91.6,35.5,C,None,Fail
S01944,Female,19,Secondary,2000,78.9,29.1,94.3,A,Low,Pass
S01945,Female,21,Graduate,37504,88.4,71.9,94.3,C,None,Fail
S01946,Female,16,Secondary,40249,76.3,46.2,71.6,C,High,Fail
S01947,Female,21,Graduate,14146,64.7,56.3,56.3,F,Medium,Fail
S01948,Female,18,Primary,28678,71.6,91.8,61.9,F,Medium,Pass
S01949,Male,21,Secondary,48298,85.3,53.8,73.9,C,None,Fail
S01950,Female,18,Secondary,38406,100.0,79.8,95.8,A,Low,Pass
S01951,Male,19,Graduate,45308,84.0,100.0,57.9,A,Low,Pass
S01952,Female,17,Primary,37699,91.6,60.2,80.7,D,Low,Fail
S01953,Female,18,Secondary,28866,85.2,50.5,88.2,C,Low,Fail
S01954,Female,16,Graduate,43143,99.9,56.1,100.0,C,Low,Fail
S01955,Male,22,Secondary,30305,92.2,58.8,66.5,C,High,Pass
S01956,Male,22,Graduate,36257,78.3,53.6,81.6,B,Low,Pass
S01957,Female,20,Postgraduate,30320,83.4,57.7,65.1,C,Medium,Pass
S01958,Female,17,Postgraduate,7376,80.3,64.9,73.8,C,Medium,Fail
S01959,Female,22,Primary,51769,84.0,74.4,93.0,C,None,Fail
S01960,Other,22,Primary,2000,84.2,73.4,78.3,B,None,Pass
S01961,Female,22,Postgraduate,21610,94.2,82.7,72.2,C,Low,Pass
S01962,Male,21,Graduate,27209,85.2,71.5,98.9,B,Low,Pass
S01963,Other,21,Secondary,32981,97.2,72.3,92.4,C,High,Pass
S01964,Male,19,Primary,23754,83.7,63.6,89.2,D,None,Pass
S01965,Female,18,Secondary,21035,90.3,52.9,82.1,D,Low,Fail
S01966,Female,20,Secondary,36634,99.2,73.4,77.3,C,Low,Pass
S01967,Male,20,Primary,16910,89.4,31.4,67.0,D,Low,Fail
S01968,Male,20,Primary,40849,63.7,61.4,63.4,D,Medium,Pass
S01969,Female,18,Graduate,13682,88.7,67.5,89.2,D,Low,Pass
S01970,Female,20,Secondary,2074,90.6,48.3,98.9,D,Low,Pass
S01971,Male,19,Graduate,58506,81.9,69.3,78.8,B,None,Pass
S01972,Female,16,None,2676,82.0,43.7,100.0,C,Low,Fail
S01973,Female,18,Secondary,19506,82.9,71.3,76.9,B,Medium,Pass
S01974,Male,20,Primary,36219,67.7,63.5,54.5,F,Medium,Fail
S01975,Female,17,Graduate,27351,93.5,72.0,79.9,A,None,Pass
S01976,Female,22,Graduate,24486,78.1,91.1,85.5,A,Low,Pass
S01977,Male,20,Secondary,55517,99.6,77.0,84.1,D,Low,Pass
S01978,Other,19,Primary,44962,76.6,77.4,54.4,C,Low,Fail
S01979,Female,18,Secondary,14505,69.7,53.1,58.0,B,High,Pass
S01980,Male,21,Graduate,8388,88.8,98.4,100.0,C,Low,Pass
S01981,Other,22,Secondary,18421,86.3,63.9,75.4,D,Low,Pass
S01982,Male,16,None,15873,84.1,42.3,91.7,C,Low,Fail
S01983,Female,16,Primary,18667,70.4,75.4,63.7,B,Medium,Pass
S01984,Female,19,Primary,9796,69.0,65.5,49.1,A,Low,Fail
S01985,Male,20,Secondary,45009,87.7,69.2,79.9,D,Medium,Pass
S01986,Male,18,Primary,11459,56.0,87.1,45.1,D,None,Fail
S01987,Male,20,Graduate,11715,87.5,85.8,72.6,D,Low,Pass
S01988,Other,16,Primary,32079,70.1,48.3,54.4,A,Medium,Fail
S01989,Female,17,Graduate,42140,81.6,69.8,50.0,F,High,Pass
S01990,Male,17,Graduate,37936,66.7,76.0,92.1,B,High,Pass
S01991,Female,21,Postgraduate,20368,75.9,93.7,60.8,A,Medium,Pass
S01992,Female,18,Graduate,11917,86.0,63.2,79.3,C,High,Pass
S01993,Male,20,Secondary,36631,100.0,57.9,100.0,F,Medium,Pass
S01994,Male,16,Secondary,10329,80.2,78.9,54.0,C,Low,Fail
S01995,Female,18,Secondary,45423,85.2,72.5,86.6,A,Medium,Pass
S01996,Male,21,Graduate,24581,93.7,79.3,99.7,D,Medium,Pass
S01997,Female,21,Primary,9086,66.1,72.5,61.5,F,Low,Fail
S01998,Male,19,Primary,30042,77.9,65.4,69.4,B,Low,Pass
S01999,Male,18,Graduate,57473,98.2,84.8,76.5,D,High,Pass
S02000,Female,17,Secondary,37371,76.6,84.2,95.7,A,None,Pass
